gbifID,locality,stateProvince,individualCount,decimalLatitude,decimalLongitude,day,month,year
4304514789,"Sehapura naala,Madhya Pradesh State Highway 10, Kupi, Madhya Pradesh, IN (24.519, 79.671)",Madhya Pradesh,1.0,24.519156,79.67061,12,6,2022
4304483654,Nauradehi wild life sanctuary Sagar,Madhya Pradesh,13.0,23.38697,79.16135,25,5,2013
4304365334,Bandhavgarh Tiger Reserve--Tala Gate,Madhya Pradesh,,23.715807,81.02234,6,6,2022
4304233112,Bandhavgarh NP,Madhya Pradesh,1.0,23.690413,81.01825,7,11,2022
4304196056,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,7,4,2004
4304185018,"Pachmarhi, Madhya Pradesh, IN (22.458, 78.417)",Madhya Pradesh,3.0,22.457708,78.4173,28,1,2015
4304169030,Rani Durgawati WLS,Madhya Pradesh,1.0,23.534588,79.74788,31,12,2012
4303884648,Kanha NP--Kisli Zone,Madhya Pradesh,6.0,22.298626,80.55058,15,5,2022
4303723820,"Gagau, Madhya Pradesh, IN (24.609, 79.86)",Madhya Pradesh,1.0,24.608896,79.85991,11,6,2022
4303618828,Panna Tiger Reserve--Karnavati Interpretation Centre,Madhya Pradesh,2.0,24.737175,80.0046,17,12,2022
4303598058,Bharatpur,Rajasthan,2.0,27.21424,77.50472,28,12,2022
4303256878,Auto selected,Madhya Pradesh,18.0,24.208979,80.18875,6,3,2022
4303220792,"Kanha National park, Mandla IN-MP 22.30161, 80.55217",Madhya Pradesh,30.0,22.301607,80.55217,4,1,2022
4303186807,Ranthambore NP--entry road & fort,Rajasthan,2.0,26.034689,76.43815,27,2,2003
4303002579,"Unnamed Road, Madhya Pradesh, IN (24.71, 79.996)",Madhya Pradesh,1.0,24.709826,79.99636,12,6,2022
4302936660,Gandhisagar Sanctuary,Madhya Pradesh,2.0,24.655005,75.53272,12,3,2022
4302861245,"Malan bandhara, Mahuva, Bhavnagar, Gujarat, IN (21.063, 71.795)",Gujarat,1.0,21.06326,71.79501,8,1,2022
4302490689,Nauradehi Wildlife Sanctuary,Madhya Pradesh,1.0,23.588924,79.21434,25,11,2022
4302454452,"Lalar, Madhya Pradesh, IN (24.667, 79.918)",Madhya Pradesh,1.0,24.667318,79.91845,5,3,2022
4302423638,"Mehtoni, Madhya Pradesh, IN (25.991, 77.159)",Madhya Pradesh,4.0,25.990961,77.15851,30,4,2022
4302417865,"Madhya Pradesh, IN (24.7, 80.027)",Madhya Pradesh,1.0,24.699709,80.02651,12,6,2022
4302346647,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,30,4,2022
4302048483,"Unnamed Road, Madhya Pradesh, IN (24.702, 79.989)",Madhya Pradesh,7.0,24.701696,79.98939,5,3,2022
4301785660,"Kesalwada, Madhya Pradesh, IN (22.942, 77.565)",Madhya Pradesh,23.0,22.941767,77.56472,11,6,2022
4301691022,"Jaitpur, Madhya Pradesh, IN (23.003, 77.906)",Madhya Pradesh,1.0,23.002937,77.905754,28,1,2022
4301674263,Kanha NP--Kisli Zone,Madhya Pradesh,5.0,22.298626,80.55058,5,2,2022
4301661744,Gir Wildlife Sanctuary--Route 6/2,Gujarat,1.0,21.189533,70.58188,23,11,2022
4301527430,gir national park,Gujarat,8.0,21.185108,70.58872,24,1,2019
4301494810,"Khursipar, Madhya Pradesh, IN (22.886, 79.612)",Madhya Pradesh,5.0,22.885782,79.61198,27,8,2022
4301371152,"Jawahar Sagar, Karondi, Rajasthan, IN (25.036, 75.674)",Rajasthan,8.0,25.036137,75.67442,8,6,2019
4301353818,Mawal-Mulshi area,Maharashtra,6.0,18.624035,73.50601,17,2,2002
4301155500,"Dondi, Madhya Pradesh, IN (24.533, 79.889)",Madhya Pradesh,8.0,24.532759,79.889404,6,3,2022
4301100621,"Kota, Rajasthan, IN (25.121, 75.82)",Rajasthan,1.0,25.121006,75.81976,23,12,2022
4300877335,Gandhisagar WLS--Dhanga,Madhya Pradesh,1.0,24.733332,75.77992,12,3,2022
4300856466,"Unnamed Road, Bador, Madhya Pradesh, IN (24.671, 80.061)",Madhya Pradesh,12.0,24.671146,80.06128,5,3,2022
4300802939,"Raipura, Madhya Pradesh, IN (24.698, 79.976)",Madhya Pradesh,1.0,24.69751,79.97635,5,3,2022
4300745216,"Kerwa Dam Road, Bhopal, Madhya Pradesh, IN (23.173, 77.375)",Madhya Pradesh,5.0,23.172588,77.37533,15,2,2022
4300671013,Bijore,Madhya Pradesh,2.0,23.105268,77.723465,13,2,2022
4300545374,"Suplai, Madhya Pradesh, IN (22.57, 78.144)",Madhya Pradesh,2.0,22.570478,78.143715,1,2,2022
4300521301,"Chota mahadev, Chhindwara, Madhya Pradesh, IN (22.351, 78.666)",Madhya Pradesh,5.0,22.351377,78.6659,4,12,2022
4300497126,"Kapoornala To Cpt no. 119, Kapoornala, Madhya Pradesh, IN (22.482, 78.659)",Madhya Pradesh,3.0,22.482136,78.65926,2,12,2022
4300312324,"Sehapura naala,Madhya Pradesh State Highway 10, Kupi, Madhya Pradesh, IN (24.519, 79.671)",Madhya Pradesh,1.0,24.519156,79.67061,12,6,2022
4299870038,"Kutarhia, Madhya Pradesh, IN (24.237, 80.171)",Madhya Pradesh,20.0,24.23671,80.17098,18,12,2022
4299824699,"Gangua - CN9 Camp,Madhya Pradesh, IN (24.603, 79.835)",Madhya Pradesh,1.0,24.60251,79.834625,10,6,2022
4299760290,"Hinouta Plateau, Panna National Park",Madhya Pradesh,2.0,24.626541,79.97282,24,12,2022
4299691805,"13) Ratapani, Madhya Pradesh, IN (22.926, 77.716)",Madhya Pradesh,2.0,22.92569,77.71627,11,6,2022
4299561079,"Kanji Ghat, Madhya Pradesh, IN (22.468, 78.503)",Madhya Pradesh,3.0,22.467781,78.503334,26,2,2022
4299392687,"Rajnagar, Chhatarpur IN-MP 24.70810, 79.97731",Madhya Pradesh,1.0,24.708097,79.9773,5,1,2022
4299061811,Sariska Tiger Reserve,Rajasthan,2.0,27.341866,76.4337,12,9,2011
4299032439,"Madhya Pradesh, IN (22.454, 78.337)",Madhya Pradesh,2.0,22.454094,78.33691,26,2,2022
4299022228,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,23,5,2020
4298807430,Ranthambore NP--Ranthambore Fort,Rajasthan,,26.02,76.45306,18,12,2017
4298532403,Pabe Ghat,Maharashtra,1.0,18.336195,73.673256,18,12,2022
4298511179,"Ramdevara Betta, Ramanagara",Karnataka,1.0,12.752204,77.3003,9,7,2022
4298329657,Panna Tiger Reserve,Madhya Pradesh,1.0,24.59011,79.94105,8,10,2022
4298190856,"Chauraiya, Madhya Pradesh, IN (24.408, 79.571)",Madhya Pradesh,2.0,24.407906,79.57094,5,3,2022
4298190422,Bharatpur--Keoladeo Ghana NP,Rajasthan,1.0,27.161905,77.5228,9,4,2006
4297887799,"Ramdevara Betta, Ramanagara--Ramanagar Climbing Spot",Karnataka,1.0,12.749831,77.302124,25,2,2022
4297801152,Kanha Tiger Reserve--Sarhi zone,Madhya Pradesh,2.0,22.381071,80.63933,29,12,2022
4297781703,"Chhota Mahadev Tamia Madhya Pradesh, IN (22.353, 78.666)",Madhya Pradesh,5.0,22.35298,78.66621,3,12,2022
4297739165,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,3,5,2022
4297519145,"Sasan Road, Borvav, Gujarat, IN (21.119, 70.571)",Gujarat,1.0,21.11892,70.57124,16,9,2022
4297381314,"Unnamed Road, Raipura, Madhya Pradesh, IN (24.701, 79.972)",Madhya Pradesh,1.0,24.701452,79.972466,10,6,2022
4297238572,Ranthambore NP,Rajasthan,3.0,26.012978,76.503296,25,10,2022
4297113567,Satpura TR--Ticket Counter Madai,Madhya Pradesh,4.0,22.575954,78.143364,27,2,2022
4297052070,"Chambal River, Jawahar Sagar",Rajasthan,1.0,24.994242,75.610344,12,11,2017
4297034547,Girnar Forest--Velnath,Gujarat,30.0,21.52815,70.5214,10,12,2022
4296727598,"Ramdevara Betta, Ramanagara",Karnataka,2.0,12.752204,77.3003,12,6,2022
4296611575,Ranthambore NP--Zone 2,Rajasthan,5.0,26.007303,76.46159,24,6,2022
4296380244,Desert NP (DNP) & Surroundings--General Area,Rajasthan,,26.905807,70.80606,14,8,2012
4296351520,"Barrusot, Madhya Pradesh, IN (22.907, 77.665)",Madhya Pradesh,6.0,22.906519,77.664986,29,1,2022
4295999660,"Tamia, Madhya Pradesh, IN (22.351, 78.667)",Madhya Pradesh,18.0,22.350819,78.667435,3,12,2022
4295587529,"Ramdevara Betta, Ramanagara",Karnataka,2.0,12.752204,77.3003,17,12,2021
4295507603,Team Gehrighat - 09 Gehrighat Camp,Madhya Pradesh,2.0,24.471895,79.87562,10,6,2022
4295174051,Mangaon,Maharashtra,2.0,18.237936,73.281715,23,1,2022
4294901742,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,4,4,2004
4294601327,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,5,6,2022
4294269747,Kanha NP--Mukki Zone,Madhya Pradesh,8.0,22.158897,80.66334,21,5,2022
4293722200,Kanha NP--Mukki Zone,Madhya Pradesh,1.0,22.158897,80.66334,24,4,2022
4293713553,"Kareli, Madhya Pradesh, IN (22.168, 80.603)",Madhya Pradesh,8.0,22.168324,80.60314,12,2,2022
4293425725,Ratapani Sanctuary,Madhya Pradesh,2.0,22.925133,77.71574,29,1,2022
4293348879,"Scindia School, Gwalior (OBI)",Madhya Pradesh,8.0,26.217909,78.16595,22,12,2022
4293330431,Kanha NP--Mukki Zone,Madhya Pradesh,3.0,22.158897,80.66334,28,6,2022
4293307584,"Madhya Pradesh, IN (24.73, 80.037)",Madhya Pradesh,3.0,24.730192,80.03735,12,6,2022
4293222339,Kanha NP--Kanha Zone,Madhya Pradesh,13.0,22.280678,80.62371,4,4,2022
4293186289,"Sonothi, Rajasthan, IN (27.041, 77.431)",Rajasthan,2.0,27.041216,77.431366,14,1,2022
4292527000,"Unnamed Road, Pipartola, Madhya Pradesh, IN (24.626, 79.973)panna National Park",Madhya Pradesh,2.0,24.625652,79.97279,26,5,2022
4292513830,Bandhavgarh Tiger Reserve--Tala Gate,Madhya Pradesh,5.0,23.715807,81.02234,22,4,2022
4291939145,"Kanoi, Rajasthan, IN (26.792, 70.6)",Rajasthan,1.0,26.792295,70.59956,4,1,2022
4291684323,Pavagadh Hills,Gujarat,6.0,22.474491,73.52448,27,5,2022
4291519660,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,1,5,2022
4291266485,"Rundera Bird Watching Sight, Rajasthan, IN (24.628, 74.114)",Rajasthan,3.0,24.627714,74.11443,27,2,2022
4290692916,"PN-2, Khauchi Upka, Madhya Pradesh, IN (24.618, 80.082)",Madhya Pradesh,3.0,24.618254,80.08167,5,3,2022
4290636427,Panna Tiger Reserve,Madhya Pradesh,,24.59011,79.94105,25,11,2016
4290541823,Ranthambore NP--entry road & fort,Rajasthan,3.0,26.034689,76.43815,25,2,2003
4290526658,"B N P Safari Trail, Kila Bandhogarh, Madhya Pradesh, IN (23.691, 81.025)",Madhya Pradesh,1.0,23.690605,81.02458,29,3,2022
4290190001,Jawai--General,Rajasthan,1.0,25.099724,73.20355,10,4,2022
4290093119,Gir Wildlife Sanctuary--General,Gujarat,1.0,21.09263,70.84789,15,11,2022
4290082193,"Kurachor Kalan, Madhya Pradesh, IN (25.56, 77.223)",Madhya Pradesh,15.0,25.56009,77.22316,30,4,2022
4290034377,Polo Forest,Gujarat,4.0,23.997133,73.27865,6,1,2022
4289992733,Bandhavgarh NP,Madhya Pradesh,1.0,23.690413,81.01825,1,5,2022
4289896376,Kanha Tiger Reserve,Madhya Pradesh,4.0,22.29545,80.5957,8,1,2022
4289619305,bhavnath,Gujarat,4.0,21.530775,70.500854,24,12,2022
4289501946,Kimasan,Madhya Pradesh,22.0,24.655533,80.04869,6,3,2022
4289347142,"Chhota Mahadev Tamia Madhya Pradesh, IN (22.353, 78.666)",Madhya Pradesh,5.0,22.35298,78.66621,3,12,2022
4288891536,"Harsa, Madhya Pradesh, IN (24.753, 80.1)",Madhya Pradesh,6.0,24.752945,80.09993,6,3,2022
4288781273,St. Mary High School Road,Rajasthan,1.0,24.577625,72.722145,16,5,2022
4288195328,Gandhisagar Forest Resthouse,Madhya Pradesh,2.0,24.694136,75.55112,12,3,2022
4288086550,"Sehrai Ginnor, Madhya Pradesh, IN (22.84, 77.535)",Madhya Pradesh,1.0,22.840416,77.53546,29,1,2022
4288056851,"Ramdevara Betta, Ramanagara",Karnataka,1.0,12.752204,77.3003,27,10,2021
4287681315,Rani Durgawati WLS,Madhya Pradesh,6.0,23.534588,79.74788,3,3,2019
4287639422,"Shabu Tollem, Velim, Salcete, Goa",Goa,1.0,15.16385,73.98219,20,11,2003
4287557926,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,2,5,2022
4287403369,"Unnamed Road, Kheiriya, Madhya Pradesh, IN (24.641, 80.01)",Madhya Pradesh,1.0,24.64095,80.01031,17,12,2022
4287377990,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,2,5,2022
4287289161,"Unnamed Road, Based, Madhya Pradesh, IN (25.535, 77.206)",Madhya Pradesh,1.0,25.534609,77.20605,30,4,2022
4287145488,Ranthambhore Tiger Reserve,Rajasthan,2.0,26.025242,76.48216,10,2,2010
4287143580,Bhimbetka,Madhya Pradesh,1.0,22.939226,77.61255,28,1,2022
4287099434,Parsatola_Kanha_Incidental1,Madhya Pradesh,1.0,22.32075,80.637886,10,2,2022
4287035992,"Bijawar, Chhatarpur IN-MP 24.47386, 79.74666",Madhya Pradesh,7.0,24.473856,79.74666,10,6,2022
4286925394,"Madhya Pradesh, IN (22.349, 78.663)",Madhya Pradesh,6.0,22.349447,78.663376,25,9,2022
4286777017,"Morena-Sheopur Road, Sironi, Madhya Pradesh, IN (25.812, 76.98)",Madhya Pradesh,5.0,25.812307,76.98,30,4,2022
4286054642,Gir Wildlife Sanctuary--Batheshwar Campsite,Gujarat,1.0,20.997503,70.75839,31,12,2022
4285776871,Orchha Cenotaphs,Madhya Pradesh,7.0,25.34374,78.63773,10,4,2022
4285729093,"Khemla Block, Madhya Pradesh, IN (24.561, 75.536)",Madhya Pradesh,3.0,24.560799,75.535545,13,3,2022
4285673198,"Ramdevara Betta, Ramanagara",Karnataka,1.0,12.752204,77.3003,23,4,2022
4285623526,"B N P Safari Trail, Kila Bandhogarh, Madhya Pradesh, IN (23.689, 81.047)",Madhya Pradesh,14.0,23.688738,81.047356,12,6,2021
4285521574,"Ramdevara Betta, Ramanagara",Karnataka,,12.752204,77.3003,12,12,2009
4285035751,Auto selected,Madhya Pradesh,8.0,24.647028,79.96712,12,6,2022
4284918317,Satpura Tiger Reserve--Overall,Madhya Pradesh,5.0,22.495113,78.18049,28,2,2022
4284836787,Kanha NP--Kanha Zone,Madhya Pradesh,1.0,22.280678,80.62371,25,4,2022
4284765124,"Unnamed Road, Based, Madhya Pradesh, IN (25.535, 77.206)",Madhya Pradesh,1.0,25.534609,77.20605,30,4,2022
4284706710,Kanha NP--Mukki Zone,Madhya Pradesh,12.0,22.158897,80.66334,12,4,2022
4284594458,Mangaon,Maharashtra,4.0,18.237936,73.281715,14,3,2022
4284588222,Nauradehi WLS Bina Guest House,Madhya Pradesh,4.0,23.368004,79.17147,27,11,2022
4284482901,"Madhya Pradesh State Highway 31A, Karanpura Block, Madhya Pradesh, IN (24.7, 75.549)",Madhya Pradesh,7.0,24.699902,75.549,12,3,2022
4284474024,Kanha Tiger Reserve,Madhya Pradesh,3.0,22.29545,80.5957,8,5,2022
4284410485,Pench Tiger Reserve--Turia Rural & Surroundings,Madhya Pradesh,2.0,21.73341,79.367355,30,6,2021
4284324717,Kanha NP--Kanha Zone,Madhya Pradesh,7.0,22.280678,80.62371,8,12,2022
4284215275,Utsav Camp Tehla Sariska,Rajasthan,4.0,27.256144,76.45571,3,7,2022
4284113904,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,3,4,2004
4284093098,"Kila Gate Road, Gwalior, Madhya Pradesh, IN (26.215, 78.167)",Madhya Pradesh,15.0,26.215286,78.1674,25,9,2022
4284012856,Kanha NP--Mukki Zone,Madhya Pradesh,2.0,22.158897,80.66334,21,4,2022
4283888785,Gir Interpretation Zone (Devaliya Park),Gujarat,5.0,21.15832,70.510124,18,8,2022
4283671297,"Don Hill Station, Dang",Gujarat,1.0,21.102911,73.61579,1,11,2020
4283577720,Bharatpur--Keoladeo Ghana NP,Rajasthan,3.0,27.161905,77.5228,28,12,2022
4283497823,Ranthambore NP--Zone 2,Rajasthan,1.0,26.007303,76.46159,3,5,2022
4283492613,Kanha NP--Mukki Zone,Madhya Pradesh,7.0,22.158897,80.66334,4,4,2022
4283350944,"Kutarhia, Madhya Pradesh, IN (24.237, 80.171)",Madhya Pradesh,20.0,24.23671,80.17098,18,12,2022
4283051484,Bineka,Madhya Pradesh,1.0,23.075851,77.79605,1,10,2022
4282782504,"Unnamed Road, Badgadi Kalan, Madhya Pradesh, IN (24.621, 79.929)",Madhya Pradesh,3.0,24.620611,79.92903,10,6,2022
4282671014,"Gujarat State Highway 7, Ahmedabad, Gujarat, IN (23.094, 72.037)",Gujarat,,23.093515,72.037445,10,12,2022
4282535475,Tehla- Sariska Raj.,Rajasthan,4.0,27.272167,76.4105,3,1,2022
4282496157,Kanha NP--Kanha Zone,Madhya Pradesh,6.0,22.280678,80.62371,25,4,2022
4282478150,Kanha NP--Mukki Zone,Madhya Pradesh,6.0,22.158897,80.66334,11,5,2022
4282202313,"Forest Rest House, Chhindwara, Madhya Pradesh, IN (22.35, 78.665)",Madhya Pradesh,5.0,22.350035,78.66451,1,12,2022
4281600964,"Ranthambore Fort Road, Ranthambhore Fort, Rajasthan, IN (26.024, 76.457)",Rajasthan,1.0,26.023815,76.456985,30,4,2018
4281510979,"Barrusot, Madhya Pradesh, IN (22.907, 77.672)",Madhya Pradesh,5.0,22.90716,77.67246,11,1,2022
4281219824,Pench Tiger Reserve--Turia Zone,Madhya Pradesh,6.0,21.739643,79.33436,22,5,2022
4281201616,"Pali, Madhya Pradesh, IN (24.326, 79.71)",Madhya Pradesh,2.0,24.32584,79.71014,12,11,2022
4281033579,"Chhota Mahadev Tamia Madhya Pradesh, IN (22.353, 78.666)",Madhya Pradesh,5.0,22.35298,78.66621,3,12,2022
4280985604,"Karmai -1, Madhya Pradesh, IN (22.924, 77.54)",Madhya Pradesh,1.0,22.924026,77.540405,2,10,2022
4280900944,"Rundera Bird Watching Site, Rajasthan, IN (24.652, 74.094)",Rajasthan,3.0,24.651716,74.09366,27,2,2021
4280615402,Bandhavgarh Tiger Reserve--Tala Gate,Madhya Pradesh,10.0,23.715807,81.02234,14,4,2022
4280492347,"Madhya Pradesh, IN (22.322, 80.638)",Madhya Pradesh,1.0,22.322456,80.63758,11,6,2022
4280143815,Chirgaon,Maharashtra,8.0,18.132275,73.139084,30,12,2022
4279900492,"Pahara Purwa, Madhya Pradesh, IN (24.888, 80.043)",Madhya Pradesh,5.0,24.888296,80.04336,5,3,2022
4279822649,"Patori Kore, Madhya Pradesh, IN (24.486, 79.827)",Madhya Pradesh,1.0,24.486177,79.826935,6,3,2022
4279432738,"Unnamed Road, Madhya Pradesh, IN (24.702, 79.989)",Madhya Pradesh,3.0,24.701696,79.98939,5,3,2022
4279196223,"Salaiya Karera, Madhya Pradesh, IN (25.417, 77.989)",Madhya Pradesh,2.0,25.416723,77.98941,29,4,2022
4279140360,Hadmtiya Gir,Gujarat,5.0,20.986906,70.63975,25,9,2022
4279041617,Ranthambore NP,Rajasthan,,26.012978,76.503296,11,2,2014
4279014095,Gandhisagar Sanctuary,Madhya Pradesh,2.0,24.655005,75.53272,12,3,2022
4278992383,"Unnamed Road, Madhya Pradesh, IN (24.702, 79.989)",Madhya Pradesh,7.0,24.701696,79.98939,5,3,2022
4278895598,"Akola-Tiger Safari, Madhya Pradesh",Madhya Pradesh,11.0,24.616621,80.15812,16,4,2022
4278887243,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,3,5,2022
4278829285,Ranthambore NP,Rajasthan,2.0,26.012978,76.503296,5,12,2016
4278756944,"Madhya Pradesh, IN (24.515, 79.878)",Madhya Pradesh,20.0,24.514725,79.87754,5,3,2022
4278695167,"Pashangarh, Taj Safari Lodge, Panna",Madhya Pradesh,3.0,24.67266,80.17796,2,9,2022
4278566609,Malan Bandhara,Gujarat,1.0,21.072046,71.79241,10,12,2022
4278446122,"Anemane farm, IN",Karnataka,1.0,12.812908,77.5673,26,11,2022
4278231085,"Bhicholi Hapsi, Indore IN-MP 22.57463, 76.01192",Madhya Pradesh,1.0,22.574627,76.011925,25,9,2022
4277831066,Bandhavgarh Tiger Reserve--Tala Gate,Madhya Pradesh,1.0,23.715807,81.02234,17,5,2022
4277706640,"Madhogarh, Rajasthan, IN (27.437, 76.496)",Rajasthan,1.0,27.437002,76.49581,11,11,2022
4277395101,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,10,2,2009
4277360582,bhavnath,Gujarat,4.0,21.530775,70.500854,24,12,2022
4277317295,"Mehtoni, Madhya Pradesh, IN (25.991, 77.159)",Madhya Pradesh,4.0,25.990961,77.15851,30,4,2022
4277295031,Jatoli road,Rajasthan,1.0,27.202223,77.51058,25,1,2020
4277094142,Kanha NP--Kanha Zone,Madhya Pradesh,11.0,22.280678,80.62371,28,4,2022
4276576362,Satpura TR--Madai,Madhya Pradesh,1.0,22.558378,78.148094,27,12,2022
4276425388,Mathar,Madhya Pradesh,2.0,22.855482,77.48676,29,1,2022
4276231222,Satpura Tiger Reserve--Overall,Madhya Pradesh,5.0,22.495113,78.18049,28,2,2022
4276028381,Ranthambhore NP--Zone 3,Rajasthan,,26.02987,76.47235,17,12,2017
4275971408,"Talamalai R.F., Tamil Nadu, IN (11.611, 77.002)",Tamil Nadu,7.0,11.611111,77.00161,3,11,2022
4275856818,"Gouharganj Road, Sajadi, Madhya Pradesh, IN (23.054, 77.732)",Madhya Pradesh,8.0,23.054338,77.73163,2,10,2022
4275808777,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,28,6,2022
4275754133,"Kapoornala To Piper Jhela, Madhya Pradesh, IN (22.476, 78.65)",Madhya Pradesh,1.0,22.475903,78.64992,3,12,2022
4275648568,Kanha NP--Kanha Zone,Madhya Pradesh,2.0,22.280678,80.62371,4,5,2022
4275417923,Achanakmar Tiger Reserve,Chhattisgarh,20.0,22.504732,81.78267,20,12,2022
4275317430,Kanha NP--Mukki Zone,Madhya Pradesh,1.0,22.158897,80.66334,14,4,2022
4275240741,"Pahara Purwa, Madhya Pradesh, IN (24.888, 80.043)",Madhya Pradesh,6.0,24.888296,80.04336,5,3,2022
4275219369,Desert NP (DNP) & Surroundings--General Area,Rajasthan,,26.905807,70.80606,26,12,2017
4275151066,Lake Mansarovar,Rajasthan,,25.923906,76.43875,19,2,2020
4275065650,Garadia Mahadev Temple,Rajasthan,14.0,25.117466,75.72897,7,9,2022
4274819361,"Tamia, Madhya Pradesh, IN (22.347, 78.664)",Madhya Pradesh,4.0,22.346813,78.663506,1,12,2022
4274687835,Kanha NP--Kanha Zone,Madhya Pradesh,12.0,22.280678,80.62371,22,5,2022
4274634712,"Unnamed Road, Kumdi Bithori, Madhya Pradesh, IN (23.027, 77.441)",Madhya Pradesh,6.0,23.027075,77.44106,29,1,2022
4274506917,"Siyana, Rajasthan, India",Rajasthan,6.0,25.139217,72.68047,18,1,2019
4274295302,Ranthambore NP--Ranthambore Fort,Rajasthan,10.0,26.02,76.45306,28,3,2003
4274257101,"Madhya Pradesh, IN (22.381, 80.519)",Madhya Pradesh,2.0,22.381102,80.51889,12,2,2022
4274246663,"Hinouta Plateau, Panna National Park",Madhya Pradesh,2.0,24.626541,79.97282,15,11,2022
4274087162,Orchha Cenotaphs,Madhya Pradesh,7.0,25.34374,78.63773,10,4,2022
4273554934,Kanha NP--Mukki Zone,Madhya Pradesh,2.0,22.158897,80.66334,6,3,2022
4273434946,Garadia Mahadev Temple,Rajasthan,14.0,25.117466,75.72897,7,9,2022
4273269618,"Chiraidongri - Kanha Road, Kisli, Madhya Pradesh, IN (22.303, 80.551)",Madhya Pradesh,1.0,22.303135,80.55058,12,2,2022
4273258543,"Hadki, Madhya Pradesh, IN (22.184, 75.683)",Madhya Pradesh,1.0,22.183607,75.68347,2,9,2022
4273198546,"Bandhavgarh magadhi zone, Mahaman, Madhya Pradesh, IN (23.669, 80.957)",Madhya Pradesh,4.0,23.669165,80.957115,21,4,2022
4272891715,"Lalar, Madhya Pradesh, IN (24.63, 79.887)",Madhya Pradesh,9.0,24.6297,79.88729,12,6,2022
4272836922,Kanha Tiger Reserve--Mukki Gate,Madhya Pradesh,14.0,22.154728,80.67288,11,6,2022
4272767841,Kanha Tiger Reserve--Mukki Gate,Madhya Pradesh,2.0,22.154728,80.67288,29,4,2022
4272745439,"Jawahar Sagar, Karondi, Rajasthan, IN (25.036, 75.674)",Rajasthan,8.0,25.036127,75.67388,8,6,2019
4272536529,"Ambardi Safari Park, Dhari",Gujarat,5.0,21.358349,71.05013,5,11,2022
4272472715,Mandalgarh Fort,Rajasthan,6.0,25.216745,75.11258,22,5,2022
4272446972,Chheriya Khurd dump,Uttar Pradesh,2.0,25.022417,80.99431,25,12,2022
4272424079,"Pipalava, Gujarat, IN (21.125, 71.195)",Gujarat,2.0,21.12452,71.19534,10,12,2022
4272418055,Gir Wildlife Sanctuary--General,Gujarat,1.0,21.09263,70.84789,15,11,2022
4272383230,"Karanpura Block, Madhya Pradesh, IN (24.695, 75.549)",Madhya Pradesh,2.0,24.695139,75.54881,13,3,2022
4272106044,Kanha NP--Kanha Zone,Madhya Pradesh,1.0,22.280678,80.62371,28,5,2022
4271703547,"Bandhavgarh National Park, Umaria IN-Madhya Pradesh 23.68446, 81.09045",Madhya Pradesh,2.0,23.684462,81.090454,24,2,2022
4271546924,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,2,5,2022
4270966341,Nauradehi WLS--Chevla Talab,Madhya Pradesh,2.0,23.588852,79.21441,25,11,2022
4270890968,"Chaprent, Madhya Pradesh, IN (25.662, 77.205)",Madhya Pradesh,24.0,25.662062,77.2047,1,5,2022
4270749173,"Jheenkra, Rajasthan, IN (24.7, 75.496)",Madhya Pradesh,15.0,24.699902,75.49613,12,3,2022
4270743581,Panna Tiger Reserve,Madhya Pradesh,40.0,24.59011,79.94105,10,6,2022
4270686191,Gir Interpretation Zone (Devaliya Park),Gujarat,9.0,21.15832,70.510124,14,10,2019
4270390086,Bandhavgarh Tiger Reserve--Tala Gate,Madhya Pradesh,10.0,23.715807,81.02234,14,4,2022
4270325676,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,1,5,2022
4270096668,Chirgaon,Maharashtra,8.0,18.132275,73.139084,30,12,2022
4269703405,Nauradehi WLS Bina Guest House,Madhya Pradesh,4.0,23.368004,79.17147,27,11,2022
4269378814,Ranthambore NP--Zone 2,Rajasthan,8.0,26.007303,76.46159,11,4,2022
4269300215,Auto selected,Madhya Pradesh,2.0,23.670956,80.99731,12,6,2021
4269297849,Kanha NP--Kanha Zone,Madhya Pradesh,4.0,22.280678,80.62371,24,4,2022
